Top: http://purl.obolibrary.org/obo/PATO_0000001  "PATO quality"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0000592  "decreased thickness"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002309  "fiber shaped"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0000595  "increased volume"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0000387  "soft"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0000389  "acute"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0000591  "increased thickness"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002002  "has extra parts of type"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002303  "decreased object quality"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002003  "population quality"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002304  "increased process quality"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002000  "lacks all parts of type"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002301  "decreased quality"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002001  "has fewer parts of type"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002302  "decreased process quality"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002112  "perforate"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002307  "isosceles triangular"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002113  "cribriform"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002308  "scalene triangular"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002110  "well differentiated"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002305  "increased object quality"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002306  "equilateral triangular"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002111  "moderately well differentiated"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002106  "poorly differentiated"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002105  "hemorrhagic"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002104  "inflammatory"^^xsd:string
